Date,Open,High,Low,Close,Adj Close,Volume
2001-12-17,1612.000000,1667.000000,1547.000000,1578.300049,1578.300049,36828
2001-12-24,1595.000000,1645.500000,1575.000000,1624.000000,1624.000000,189270
2001-12-31,1625.000000,1704.500000,1568.500000,1679.000000,1679.000000,480158
2002-01-07,1676.500000,1717.000000,1630.000000,1646.500000,1646.500000,932219
2002-01-14,1642.000000,1679.500000,1538.000000,1554.500000,1554.500000,934847
2002-01-21,1555.000000,1591.500000,1503.000000,1562.500000,1562.500000,677742
2002-01-28,1560.000000,1587.000000,1484.000000,1535.000000,1535.000000,903848
2002-02-04,1529.000000,1535.500000,1407.500000,1454.000000,1454.000000,983322
2002-02-11,1458.000000,1512.000000,1434.000000,1440.000000,1440.000000,868876
2002-02-18,1442.000000,1447.000000,1330.500000,1358.500000,1358.500000,991108
2002-02-25,1360.000000,1437.500000,1354.000000,1436.500000,1436.500000,1036507
2002-03-04,1431.000000,1568.000000,1423.000000,1556.000000,1556.000000,762842
2002-03-11,1540.000000,1575.000000,1473.500000,1483.939941,1483.939941,159436
2002-03-18,1505.000000,1532.500000,1449.500000,1482.000000,1482.000000,809787
2002-03-25,1481.000000,1492.000000,1426.000000,1459.500000,1459.500000,611264
2002-04-01,1454.000000,1489.500000,1378.500000,1389.000000,1389.000000,935630
2002-04-08,1385.000000,1412.000000,1326.000000,1353.000000,1353.000000,1103084
2002-04-15,1355.500000,1440.000000,1340.000000,1389.000000,1389.000000,812077
2002-04-22,1388.000000,1391.500000,1250.500000,1252.000000,1252.000000,950582
2002-04-29,1257.000000,1297.500000,1186.500000,1197.500000,1197.500000,1069625
2002-05-06,1200.500000,1286.000000,1144.500000,1189.000000,1189.000000,1186478
2002-05-13,1194.000000,1354.000000,1187.000000,1326.000000,1326.000000,1134652
2002-05-20,1325.500000,1329.500000,1234.000000,1257.500000,1257.500000,1015248
2002-05-27,1255.000000,1270.000000,1202.500000,1209.500000,1209.500000,855556
2002-06-03,1209.500000,1219.500000,1106.000000,1137.500000,1137.500000,1201802
2002-06-10,1139.000000,1163.000000,1054.500000,1111.500000,1111.500000,749073
2002-06-17,1110.000000,1171.000000,1054.500000,1062.000000,1062.000000,191665
2002-06-24,1044.000000,1082.000000,974.000000,1054.000000,1054.000000,1284367
2002-07-01,1054.500000,1064.500000,953.000000,1064.000000,1064.000000,979276
2002-07-08,1061.500000,1073.500000,948.500000,1000.000000,1000.000000,1409592
2002-07-15,1000.000000,1066.000000,958.000000,967.000000,967.000000,1478641
2002-07-22,960.500000,985.500000,873.000000,912.500000,912.500000,1508445
2002-07-29,915.000000,995.000000,879.500000,896.000000,896.000000,1028195
2002-08-05,894.500000,955.500000,857.000000,939.000000,939.000000,1092617
2002-08-12,937.500000,1006.500000,904.000000,995.000000,995.000000,999633
2002-08-19,994.000000,1055.000000,988.000000,1013.000000,1013.000000,899073
2002-08-26,1011.500000,1029.500000,927.000000,943.500000,943.500000,948082
2002-09-02,942.000000,946.000000,883.000000,920.500000,920.500000,859913
2002-09-09,918.000000,980.500000,894.500000,925.500000,925.500000,616635
2002-09-16,925.000000,944.500000,863.000000,879.000000,879.000000,223326
2002-09-23,877.000000,901.000000,833.500000,861.500000,861.500000,1256634
2002-09-30,859.000000,889.500000,812.000000,820.000000,820.000000,1390301
2002-10-07,820.500000,903.000000,797.500000,894.500000,894.500000,1439743
2002-10-14,889.500000,968.500000,879.000000,960.500000,960.500000,1174577
2002-10-21,956.000000,1002.000000,939.500000,992.500000,992.500000,1339573
2002-10-28,993.500000,1023.500000,942.500000,1020.500000,1020.500000,1386258
2002-11-04,1035.000000,1074.500000,1005.000000,1009.000000,1009.000000,1262590
2002-11-11,1009.000000,1066.500000,973.500000,1065.500000,1065.500000,1215638
2002-11-18,1065.500000,1124.500000,1019.000000,1116.500000,1116.500000,1370702
2002-11-25,1116.500000,1145.000000,1083.500000,1117.000000,1117.000000,933821
2002-12-02,1112.500000,1157.500000,1030.000000,1067.000000,1067.000000,1581508
2002-12-09,1066.500000,1072.500000,1006.000000,1007.500000,1007.500000,768594
2002-12-16,1011.000000,1053.500000,996.000000,1015.260010,1015.260010,200175
2002-12-23,1025.000000,1045.500000,997.500000,1001.500000,1001.500000,380875
2002-12-30,999.500000,1037.500000,979.000000,1036.000000,1036.000000,611448
2003-01-06,1034.500000,1099.000000,1031.000000,1091.500000,1091.500000,1319608
2003-01-13,1090.500000,1108.500000,1018.000000,1020.000000,1020.000000,1135839
2003-01-20,1020.500000,1041.000000,992.500000,1000.000000,1000.000000,1284740
2003-01-27,1003.000000,1027.000000,965.000000,984.500000,984.500000,1227272
2003-02-03,984.000000,1000.500000,951.500000,959.500000,959.500000,1246313
2003-02-10,958.000000,990.500000,938.500000,985.000000,985.000000,1203856
2003-02-17,986.500000,1022.000000,983.000000,1014.500000,1014.500000,1163516
2003-02-24,1016.500000,1021.500000,968.500000,1010.500000,1010.500000,1265837
2003-03-03,1014.500000,1024.000000,964.500000,986.500000,986.500000,1212706
2003-03-10,986.500000,1044.500000,945.000000,1034.500000,1034.500000,810215
2003-03-17,1029.000000,1095.500000,1016.500000,1094.579956,1094.579956,317957
2003-03-24,1085.000000,1087.500000,1043.500000,1051.500000,1051.500000,1094331
2003-03-31,1047.000000,1082.000000,1015.000000,1050.000000,1050.000000,1242224
2003-04-07,1060.000000,1095.000000,1019.500000,1028.500000,1028.500000,1274308
2003-04-14,1029.000000,1087.500000,1026.000000,1083.000000,1083.000000,993675
2003-04-21,1084.000000,1118.000000,1072.500000,1085.500000,1085.500000,1200519
2003-04-28,1085.000000,1139.500000,1081.500000,1139.000000,1139.000000,1053788
2003-05-05,1138.000000,1163.500000,1114.500000,1143.500000,1143.500000,1298774
2003-05-12,1144.500000,1168.000000,1134.000000,1156.500000,1156.500000,1127357
2003-05-19,1154.000000,1154.000000,1104.000000,1130.500000,1130.500000,1158698
2003-05-26,1129.500000,1202.500000,1122.500000,1199.000000,1199.000000,1305440
2003-06-02,1198.500000,1266.500000,1180.000000,1213.000000,1213.000000,1655811
2003-06-09,1209.000000,1240.000000,1188.000000,1207.000000,1207.000000,1025391
2003-06-16,1201.500000,1256.000000,1201.500000,1238.079956,1238.079956,292816
2003-06-23,1221.000000,1232.000000,1188.000000,1202.500000,1202.500000,1465140
2003-06-30,1205.000000,1253.000000,1179.000000,1229.000000,1229.000000,969672
2003-07-07,1233.000000,1309.500000,1233.000000,1281.500000,1281.500000,1385675
2003-07-14,1284.000000,1319.500000,1245.000000,1258.500000,1258.500000,1583267
2003-07-21,1258.500000,1291.000000,1232.000000,1280.500000,1280.500000,1564328
2003-07-28,1282.000000,1301.000000,1257.000000,1267.500000,1267.500000,1313179
2003-08-04,1266.000000,1279.000000,1204.000000,1210.500000,1210.500000,1423868
2003-08-11,1209.500000,1259.500000,1208.500000,1254.500000,1254.500000,923079
2003-08-18,1253.000000,1343.000000,1252.500000,1305.000000,1305.000000,1193531
2003-08-25,1305.500000,1346.000000,1280.000000,1342.000000,1342.000000,1140659
2003-09-01,1341.000000,1381.500000,1333.000000,1366.000000,1366.000000,1352179
2003-09-08,1364.500000,1393.500000,1327.000000,1359.500000,1359.500000,1085696
2003-09-15,1359.500000,1402.000000,1345.500000,1405.479980,1405.479980,285713
2003-09-22,1392.000000,1393.500000,1309.000000,1310.500000,1310.500000,1875553
2003-09-29,1311.000000,1388.000000,1303.000000,1376.500000,1376.500000,1807655
2003-10-06,1375.500000,1420.000000,1369.000000,1409.500000,1409.500000,1458605
2003-10-13,1409.000000,1444.500000,1393.000000,1393.500000,1393.500000,1319880
2003-10-20,1394.000000,1427.500000,1347.500000,1376.000000,1376.000000,1437986
2003-10-27,1374.000000,1445.000000,1369.500000,1418.000000,1418.000000,1359658
2003-11-03,1412.500000,1458.500000,1412.500000,1433.500000,1433.500000,1267173
2003-11-10,1434.000000,1450.500000,1402.000000,1409.500000,1409.500000,1414265
2003-11-17,1409.000000,1409.000000,1356.500000,1378.500000,1378.500000,1730192
2003-11-24,1374.500000,1429.500000,1374.500000,1425.000000,1425.000000,1084602
2003-12-01,1424.000000,1453.000000,1405.000000,1410.000000,1410.000000,1551673
2003-12-08,1409.500000,1426.000000,1372.500000,1418.000000,1418.000000,1136453
2003-12-15,1446.500000,1452.500000,1385.000000,1431.989990,1431.989990,303439
2003-12-22,1422.500000,1454.500000,1417.000000,1445.000000,1445.000000,398335
2003-12-29,1445.000000,1483.000000,1445.000000,1466.500000,1466.500000,523399
2004-01-05,1468.000000,1545.000000,1467.000000,1521.500000,1521.500000,1418363
2004-01-12,1521.000000,1556.000000,1515.000000,1553.000000,1553.000000,1860100
2004-01-19,1552.500000,1563.000000,1521.000000,1533.000000,1533.000000,1530834
2004-01-26,1530.500000,1557.000000,1475.500000,1495.000000,1495.000000,1669916
2004-02-02,1494.000000,1509.500000,1460.000000,1494.500000,1494.500000,1541618
2004-02-09,1496.000000,1517.500000,1479.000000,1488.000000,1488.000000,1159531
2004-02-16,1489.000000,1525.500000,1470.500000,1483.500000,1483.500000,1488323
2004-02-23,1483.500000,1493.500000,1452.000000,1471.500000,1471.500000,1668898
2004-03-01,1473.000000,1496.000000,1456.500000,1474.500000,1474.500000,1533135
2004-03-08,1475.000000,1482.000000,1395.500000,1429.000000,1429.000000,1489628
2004-03-15,1425.000000,1433.000000,1393.000000,1415.750000,1415.750000,396751
2004-03-22,1399.500000,1434.000000,1365.500000,1419.500000,1419.500000,1748760
2004-03-29,1420.500000,1496.500000,1420.000000,1495.000000,1495.000000,1393465
2004-04-05,1493.500000,1511.000000,1477.000000,1489.500000,1489.500000,962504
2004-04-12,1489.000000,1508.500000,1442.000000,1453.500000,1453.500000,1433462
2004-04-19,1450.500000,1501.000000,1435.000000,1498.000000,1498.000000,1585944
2004-04-26,1497.000000,1502.000000,1399.500000,1403.000000,1403.000000,1744475
2004-05-03,1399.500000,1439.500000,1399.500000,1406.000000,1406.000000,1701901
2004-05-10,1405.000000,1426.500000,1378.500000,1400.000000,1400.000000,2064071
2004-05-17,1398.500000,1429.000000,1372.500000,1408.500000,1408.500000,1540998
2004-05-24,1407.500000,1471.500000,1406.000000,1467.000000,1467.000000,1609638
2004-05-31,1466.500000,1476.000000,1441.500000,1456.500000,1456.500000,1268241
2004-06-07,1454.500000,1496.500000,1454.000000,1482.000000,1482.000000,1375622
2004-06-14,1475.000000,1489.000000,1451.500000,1457.349976,1457.349976,367842
2004-06-21,1469.000000,1508.500000,1452.500000,1505.500000,1505.500000,1249037
2004-06-28,1504.500000,1528.500000,1477.000000,1488.000000,1488.000000,1622999
2004-07-05,1489.500000,1493.000000,1433.500000,1442.000000,1442.000000,1472246
2004-07-12,1444.500000,1446.000000,1394.500000,1397.500000,1397.500000,1671370
2004-07-19,1398.000000,1438.000000,1371.500000,1378.000000,1378.000000,1827927
2004-07-26,1381.000000,1414.000000,1360.000000,1402.500000,1402.500000,1776276
2004-08-02,1400.000000,1410.500000,1315.500000,1317.500000,1317.500000,1579835
2004-08-09,1320.000000,1348.500000,1302.000000,1311.500000,1311.500000,1505000
2004-08-16,1311.500000,1374.000000,1303.500000,1367.500000,1367.500000,1436708
2004-08-23,1367.500000,1395.000000,1361.000000,1390.000000,1390.000000,1144863
2004-08-30,1389.500000,1403.500000,1354.000000,1375.000000,1375.000000,1171177
2004-09-06,1374.500000,1416.000000,1372.000000,1413.500000,1413.500000,1130806
2004-09-13,1414.000000,1437.000000,1410.500000,1419.030029,1419.030029,336157
2004-09-20,1429.500000,1446.500000,1401.500000,1404.500000,1404.500000,1513375
2004-09-27,1404.500000,1458.000000,1381.000000,1456.500000,1456.500000,1499269
2004-10-04,1456.000000,1479.500000,1431.500000,1435.500000,1435.500000,1438691
2004-10-11,1435.500000,1457.500000,1419.000000,1436.000000,1436.000000,1658827
2004-10-18,1436.500000,1482.500000,1424.000000,1443.500000,1443.500000,2019576
2004-10-25,1443.500000,1500.500000,1426.500000,1490.000000,1490.000000,1848854
2004-11-01,1481.000000,1538.500000,1481.000000,1530.500000,1530.500000,1726824
2004-11-08,1530.000000,1558.000000,1516.000000,1555.500000,1555.500000,1335739
2004-11-15,1557.000000,1584.500000,1543.500000,1558.000000,1558.000000,1456306
2004-11-22,1555.500000,1594.000000,1547.000000,1577.500000,1577.500000,1001241
2004-11-29,1577.500000,1633.500000,1568.500000,1611.500000,1611.500000,1558379
2004-12-06,1611.000000,1629.000000,1578.000000,1608.500000,1608.500000,1177714
2004-12-13,1608.500000,1636.000000,1600.500000,1607.640015,1607.640015,382709
2004-12-20,1610.000000,1629.000000,1595.000000,1618.500000,1618.500000,753582
2004-12-27,1620.000000,1638.500000,1607.000000,1628.500000,1628.500000,519347
2005-01-03,1628.000000,1644.000000,1557.500000,1567.500000,1567.500000,1887894
2005-01-10,1570.500000,1584.500000,1547.500000,1562.500000,1562.500000,1707605
2005-01-17,1564.500000,1580.500000,1506.000000,1509.500000,1509.500000,1474539
2005-01-24,1510.000000,1518.000000,1484.500000,1509.500000,1509.500000,1821480
2005-01-31,1513.000000,1539.000000,1504.500000,1534.000000,1534.000000,1402111
2005-02-07,1537.500000,1546.500000,1499.500000,1534.000000,1534.000000,1594131
2005-02-14,1536.500000,1565.000000,1514.000000,1517.000000,1517.000000,1596014
2005-02-21,1518.500000,1532.000000,1490.500000,1531.000000,1531.000000,1438582
2005-02-28,1530.500000,1543.500000,1499.500000,1525.000000,1525.000000,1668977
2005-03-07,1528.000000,1555.000000,1502.000000,1509.000000,1509.000000,1222220
2005-03-14,1509.000000,1523.500000,1482.500000,1486.900024,1486.900024,470855
2005-03-21,1492.500000,1500.000000,1463.500000,1480.000000,1480.000000,1144356
2005-03-28,1482.000000,1508.000000,1465.500000,1480.000000,1480.000000,1571178
2005-04-04,1478.000000,1511.500000,1468.500000,1493.500000,1493.500000,1334994
2005-04-11,1492.000000,1499.000000,1412.500000,1414.500000,1414.500000,1992973
2005-04-18,1414.500000,1454.500000,1400.500000,1431.500000,1431.500000,1894355
2005-04-25,1430.500000,1452.000000,1397.500000,1425.500000,1425.500000,1613082
2005-05-02,1426.000000,1468.000000,1419.000000,1458.000000,1458.000000,1353547
2005-05-09,1459.500000,1483.000000,1435.000000,1473.500000,1473.500000,1674839
2005-05-16,1474.500000,1532.000000,1468.500000,1530.500000,1530.500000,1356493
2005-05-23,1530.500000,1554.500000,1526.500000,1552.000000,1552.000000,1111683
2005-05-30,1552.000000,1576.500000,1540.000000,1550.500000,1550.500000,1036642
2005-06-06,1550.000000,1562.000000,1516.500000,1524.000000,1524.000000,1015784
2005-06-13,1523.000000,1549.000000,1510.500000,1553.959961,1553.959961,412715
2005-06-20,1548.500000,1561.000000,1507.500000,1511.500000,1511.500000,1432545
2005-06-27,1511.500000,1524.000000,1498.000000,1500.000000,1500.000000,1083285
2005-07-04,1500.000000,1545.000000,1465.000000,1544.500000,1544.500000,1243939
2005-07-11,1544.500000,1591.000000,1542.500000,1587.000000,1587.000000,1220859
2005-07-18,1586.000000,1623.000000,1578.000000,1609.500000,1609.500000,1215705
2005-07-25,1609.500000,1630.000000,1597.500000,1611.500000,1611.500000,1039825
2005-08-01,1616.000000,1635.500000,1605.000000,1607.500000,1607.500000,987173
2005-08-08,1607.000000,1615.500000,1585.500000,1592.500000,1592.500000,1190773
2005-08-15,1592.000000,1612.500000,1576.000000,1579.500000,1579.500000,1096375
2005-08-22,1578.500000,1593.500000,1555.000000,1563.500000,1563.500000,1108006
2005-08-29,1559.000000,1590.500000,1544.500000,1576.500000,1576.500000,1165772
2005-09-05,1578.500000,1611.500000,1577.000000,1609.000000,1609.000000,612382
2005-09-12,1609.500000,1620.500000,1584.500000,1591.920044,1591.920044,407721
2005-09-19,1612.500000,1618.000000,1563.500000,1585.000000,1585.000000,1427669
2005-09-26,1592.000000,1616.000000,1571.000000,1614.000000,1614.000000,1341418
2005-10-03,1615.500000,1629.500000,1548.500000,1563.000000,1563.000000,1575011
2005-10-10,1562.000000,1571.000000,1523.000000,1550.000000,1550.000000,1564413
2005-10-17,1550.500000,1584.000000,1533.500000,1575.500000,1575.500000,1649377
2005-10-24,1575.000000,1601.500000,1545.500000,1560.500000,1560.500000,1484407
2005-10-31,1560.500000,1638.500000,1560.500000,1632.500000,1632.500000,1499270
2005-11-07,1633.500000,1666.000000,1625.000000,1659.000000,1659.000000,1332954
2005-11-14,1659.000000,1695.000000,1644.000000,1683.000000,1683.000000,1323022
2005-11-21,1684.000000,1709.000000,1677.500000,1704.500000,1704.500000,938873
2005-11-28,1704.000000,1712.000000,1673.500000,1710.000000,1710.000000,1233167
2005-12-05,1710.000000,1719.000000,1675.000000,1694.000000,1694.000000,990273
2005-12-12,1695.500000,1713.500000,1687.500000,1699.060059,1699.060059,395644
2005-12-19,1710.500000,1715.000000,1673.500000,1700.000000,1700.000000,933370
2005-12-26,1700.500000,1710.000000,1654.000000,1659.000000,1659.000000,524464
2006-01-02,1658.000000,1750.000000,1646.000000,1748.000000,1748.000000,1270748
2006-01-09,1747.500000,1774.000000,1742.000000,1760.000000,1760.000000,1482962
2006-01-16,1760.000000,1764.000000,1683.500000,1685.500000,1685.500000,1884763
2006-01-23,1684.500000,1733.000000,1679.500000,1722.500000,1722.500000,1743233
2006-01-30,1722.000000,1730.000000,1665.500000,1667.500000,1667.500000,1589283
2006-02-06,1668.500000,1689.000000,1642.500000,1666.500000,1666.500000,1539103
2006-02-13,1666.500000,1698.000000,1644.000000,1677.500000,1677.500000,1557610
2006-02-20,1678.000000,1693.000000,1655.000000,1683.500000,1683.500000,1280735
2006-02-27,1684.000000,1710.000000,1668.500000,1685.500000,1685.500000,1674178
2006-03-06,1686.000000,1694.500000,1634.000000,1648.500000,1648.500000,1226883
2006-03-13,1648.500000,1703.500000,1647.500000,1681.219971,1681.219971,385639
2006-03-20,1704.500000,1727.500000,1671.500000,1697.500000,1697.500000,1453475
2006-03-27,1698.000000,1737.500000,1683.500000,1720.000000,1720.000000,1388308
2006-04-03,1724.250000,1765.750000,1720.000000,1739.750000,1739.750000,1522503
2006-04-10,1737.250000,1743.000000,1709.500000,1725.500000,1725.500000,997543
2006-04-17,1724.000000,1753.750000,1696.250000,1719.000000,1719.000000,1530314
2006-04-24,1718.000000,1739.000000,1697.750000,1711.000000,1711.000000,1406981
2006-05-01,1714.500000,1725.500000,1687.750000,1720.250000,1720.250000,1254109
2006-05-08,1720.500000,1728.000000,1641.000000,1641.500000,1641.500000,1585639
2006-05-15,1639.000000,1647.750000,1581.250000,1605.250000,1605.250000,2363708
2006-05-22,1606.500000,1612.250000,1557.250000,1609.750000,1609.750000,1842455
2006-05-29,1609.000000,1636.750000,1565.250000,1614.500000,1614.500000,1384575
2006-06-05,1612.750000,1613.500000,1525.750000,1549.500000,1549.500000,1443221
2006-06-12,1550.000000,1580.250000,1510.500000,1567.900024,1567.900024,611229
2006-06-19,1576.250000,1604.500000,1560.500000,1568.500000,1568.500000,1418969
2006-06-26,1568.250000,1611.250000,1536.750000,1591.500000,1591.500000,1429909
2006-07-03,1593.500000,1603.500000,1542.500000,1550.250000,1550.250000,954360
2006-07-10,1549.500000,1557.750000,1468.250000,1475.000000,1475.000000,2180464
2006-07-17,1476.250000,1510.250000,1457.750000,1461.250000,1461.250000,2139783
2006-07-24,1460.750000,1522.000000,1459.250000,1521.250000,1521.250000,1462662
2006-07-31,1520.000000,1539.250000,1483.500000,1515.500000,1515.500000,1388358
2006-08-07,1515.000000,1525.250000,1481.750000,1496.000000,1496.000000,1367625
2006-08-14,1497.750000,1591.500000,1497.750000,1585.000000,1585.000000,1762271
2006-08-21,1583.500000,1583.750000,1546.750000,1560.750000,1560.750000,1122668
2006-08-28,1561.000000,1597.250000,1556.000000,1590.500000,1590.500000,1043898
2006-09-04,1590.000000,1608.250000,1561.500000,1571.000000,1571.000000,1023135
2006-09-11,1571.250000,1645.750000,1559.000000,1641.079956,1641.079956,730296
2006-09-18,1653.000000,1673.000000,1627.000000,1641.000000,1641.000000,1672523
2006-09-25,1640.500000,1683.250000,1631.500000,1671.250000,1671.250000,1517823
2006-10-02,1670.500000,1706.250000,1638.000000,1700.000000,1700.000000,1674897
2006-10-09,1698.750000,1744.000000,1685.000000,1739.250000,1739.250000,1422268
2006-10-16,1739.000000,1748.000000,1704.500000,1718.750000,1718.750000,1559850
2006-10-23,1719.000000,1757.000000,1713.250000,1731.500000,1731.500000,1498983
2006-10-30,1730.750000,1750.500000,1701.250000,1713.750000,1713.750000,1623293
2006-11-06,1713.000000,1770.750000,1712.750000,1758.250000,1758.250000,1572727
2006-11-13,1758.250000,1813.000000,1756.000000,1806.750000,1806.750000,1574674
2006-11-20,1807.000000,1826.000000,1795.000000,1820.250000,1820.250000,974905
2006-11-27,1819.000000,1822.250000,1762.500000,1782.000000,1782.000000,1746872
2006-12-04,1781.250000,1814.250000,1768.500000,1786.000000,1786.000000,1071801
2006-12-11,1784.250000,1825.750000,1771.500000,1810.660034,1810.660034,589287
2006-12-18,1828.500000,1843.500000,1763.250000,1764.000000,1764.000000,1159869
2006-12-25,1764.750000,1793.250000,1763.750000,1775.000000,1775.000000,345115
2007-01-01,1780.500000,1816.500000,1747.000000,1797.250000,1797.250000,1221131
2007-01-08,1798.000000,1863.000000,1792.000000,1862.250000,1862.250000,1659191
2007-01-15,1862.250000,1867.750000,1800.750000,1806.500000,1806.500000,1570672
2007-01-22,1807.000000,1823.500000,1773.000000,1779.250000,1779.250000,1741684
2007-01-29,1781.000000,1817.000000,1773.500000,1807.250000,1807.250000,1500431
2007-02-05,1807.000000,1828.000000,1784.750000,1792.500000,1792.500000,1677499
2007-02-12,1792.750000,1832.000000,1781.250000,1827.250000,1827.250000,1582948
2007-02-19,1827.000000,1857.500000,1813.750000,1845.000000,1845.000000,1462853
2007-02-26,1845.750000,1855.500000,1720.000000,1726.250000,1726.250000,2777806
2007-03-05,1726.000000,1767.250000,1704.750000,1747.750000,1747.750000,1652113
2007-03-12,1749.000000,1760.500000,1711.250000,1747.239990,1747.239990,619423
2007-03-19,1761.000000,1831.000000,1757.500000,1811.500000,1811.500000,1363895
2007-03-26,1810.750000,1822.250000,1770.250000,1790.750000,1790.750000,1526677
2007-04-02,1791.750000,1839.500000,1778.250000,1828.250000,1828.250000,809821
2007-04-09,1839.750000,1839.750000,1802.250000,1831.750000,1831.750000,1230397
2007-04-16,1832.000000,1870.250000,1829.500000,1862.500000,1862.500000,1328185
2007-04-23,1862.500000,1909.000000,1855.750000,1906.750000,1906.750000,1346707
