Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,2.210000,2.440000,2.020000,2.290000,2.290000,1248000
2018-12-01,2.250000,2.280000,1.900000,2.170000,2.170000,399400
2019-01-01,2.240000,3.100000,2.040000,2.400000,2.400000,1039600
2019-02-01,2.450000,3.750000,2.420000,3.530000,3.530000,1472200
2019-03-01,3.590000,3.990000,2.620000,2.910000,2.910000,1934200
2019-04-01,2.940000,3.040000,2.490000,2.590000,2.590000,746400
2019-05-01,2.630000,3.620000,2.400000,2.600000,2.600000,3209900
2019-06-01,2.600000,2.990000,2.380000,2.840000,2.840000,640700
2019-07-01,2.800000,2.900000,2.600000,2.880000,2.880000,472800
2019-08-01,2.800000,3.080000,2.520000,2.670000,2.670000,594100
2019-09-01,2.590000,2.850000,2.250000,2.300000,2.300000,348900
2019-10-01,2.300000,2.380000,1.900000,1.950000,1.950000,576600
2019-11-01,1.930000,1.990000,1.720000,1.730000,1.730000,411400
2019-12-01,1.700000,2.250000,1.630000,1.990000,1.990000,293000
2020-01-01,2.020000,2.280000,2.010000,2.130000,2.130000,370000
2020-02-01,2.170000,2.220000,1.850000,1.880000,1.880000,366200
2020-03-01,1.900000,2.370000,1.210000,1.780000,1.780000,681000
2020-04-01,1.600000,2.980000,1.020000,1.780000,1.780000,3509800
2020-05-01,1.800000,2.100000,1.680000,2.010000,2.010000,306800
2020-06-01,1.860000,3.200000,1.860000,2.910000,2.910000,1746000
2020-07-01,2.840000,2.990000,2.280000,2.880000,2.880000,415800
2020-08-01,2.950000,3.350000,2.090000,2.540000,2.540000,349300
2020-09-01,2.500000,2.670000,2.210000,2.430000,2.430000,147900
2020-10-01,2.490000,2.780000,2.410000,2.550000,2.550000,107900
2020-10-16,2.618800,2.780000,2.510000,2.550000,2.550000,51385
